num_words,num_characters,num_exclamation_marks,num_links,has_suspicious_link,num_attachments,has_attachment,sender_reputation_score,email_hour,email_day_of_week,is_weekend,num_recipients,contains_money_terms,contains_urgency_terms,target
12,79,0,8,1,1,1,0.52,8,6,1,4,1,0,
16,104,0,7,1,0,0,0.45,21,0,0,7,1,1,
13,80,0,6,0,0,0,0.97,14,0,0,29,0,0,
21,139,0,8,0,1,1,0.46,3,3,0,1,1,1,
30,188,0,8,1,1,1,0.98,21,5,1,27,0,0,
18,99,0,6,0,2,1,0.55,7,3,0,5,0,0,
15,102,0,4,1,1,1,0.84,21,5,1,22,1,1,
19,123,0,5,1,0,0,0.81,5,3,0,5,0,0,
14,77,0,4,0,0,0,0.71,5,6,1,29,1,0,
19,109,0,4,1,1,1,0.57,15,4,0,11,1,0,
17,119,0,0,0,0,0,0.46,14,5,1,9,1,0,
23,156,0,0,0,1,1,0.75,11,5,1,14,1,1,
24,157,0,0,0,2,1,0.74,9,6,1,20,1,0,
16,99,0,7,1,0,0,0.52,8,3,0,30,1,0,
12,81,0,3,0,1,1,0.78,19,3,0,25,0,0,
19,119,0,4,0,1,1,0.61,15,1,0,5,0,1,
14,84,0,4,1,1,1,0.55,16,0,0,27,0,0,
7,45,0,0,1,2,1,0.85,19,5,1,21,0,0,
20,127,0,0,0,1,1,0.4,17,2,0,11,1,1,
22,147,0,6,1,0,0,0.53,14,3,0,25,1,1,
17,110,0,5,1,1,1,0.61,2,5,1,19,0,0,
25,156,0,6,1,0,0,0.49,15,3,0,30,1,1,
17,121,0,2,0,0,0,0.93,8,3,0,6,0,1,
27,167,0,8,0,0,0,0.31,19,6,1,12,0,1,
18,113,0,1,1,2,1,0.64,18,4,0,5,1,0,
14,96,0,1,0,0,0,0.8,4,2,0,8,0,1,
24,149,0,1,0,1,1,0.69,10,4,0,23,0,1,
19,111,0,7,0,0,0,0.54,19,6,1,18,1,1,
17,108,0,3,1,0,0,0.85,5,1,0,11,0,1,
20,125,0,2,0,1,1,0.45,13,4,0,15,1,1,
15,90,0,1,0,1,1,0.61,23,6,1,7,0,0,
30,177,0,8,1,1,1,0.75,20,1,0,11,1,1,
9,56,0,5,1,1,1,0.63,3,0,0,26,0,0,
16,107,0,7,1,0,0,0.54,13,4,0,28,0,1,
13,73,0,1,0,1,1,0.73,15,1,0,17,1,0,
20,132,0,7,1,1,1,0.61,19,3,0,13,0,0,
21,153,0,0,0,2,1,0.88,16,6,1,12,1,0,
19,123,0,4,0,1,1,0.6,22,2,0,29,1,1,
9,61,0,0,0,2,1,0.66,17,6,1,30,0,1,
21,146,0,7,0,1,1,0.71,6,6,1,22,1,0,
22,138,0,1,0,1,1,0.98,20,0,0,13,0,0,
14,93,0,4,0,0,0,0.65,4,3,0,11,0,1,
24,148,0,0,1,0,0,0.43,7,0,0,26,1,1,
18,114,0,6,1,2,1,0.54,2,3,0,12,0,1,
18,112,0,0,0,0,0,0.96,1,5,1,19,0,0,
14,91,0,3,1,0,0,0.91,10,5,1,8,0,0,
24,143,0,5,0,0,0,0.85,22,0,0,26,1,0,
21,126,0,6,1,1,1,0.78,20,6,1,15,1,1,
20,122,0,5,0,1,1,0.32,19,5,1,11,1,0,
17,119,0,5,0,1,1,0.59,2,3,0,11,1,0,
17,113,0,1,1,0,0,0.46,23,2,0,3,1,0,
14,93,0,7,1,0,0,0.9,14,6,1,15,1,0,
17,114,0,0,1,2,1,0.89,1,6,1,7,0,1,
10,68,0,2,0,2,1,0.69,17,6,1,11,1,1,
23,140,0,7,1,0,0,0.72,17,1,0,4,1,1,
10,61,0,5,1,1,1,0.85,16,0,0,7,0,0,
23,150,0,2,0,2,1,0.75,0,3,0,13,0,0,
13,76,0,5,1,0,0,0.78,6,5,1,1,1,0,
12,76,0,8,1,1,1,0.63,16,5,1,4,0,0,
19,108,0,0,0,0,0,0.59,4,0,0,20,1,1,
17,108,0,3,0,0,0,0.41,13,6,1,20,1,1,
14,87,0,1,0,1,1,0.67,18,5,1,9,0,0,
27,166,0,3,1,1,1,0.82,22,4,0,4,0,0,
27,183,0,6,1,1,1,0.47,8,5,1,24,1,1,
16,107,0,1,0,2,1,0.51,15,6,1,17,0,0,
23,141,0,3,1,1,1,0.83,4,1,0,15,0,1,
28,167,0,7,1,0,0,1.0,8,6,1,26,0,1,
17,125,0,3,0,1,1,0.98,1,5,1,16,0,0,
10,56,0,2,0,1,1,0.63,12,3,0,29,0,1,
10,69,0,3,0,0,0,0.71,16,6,1,1,0,0,
16,88,0,1,0,2,1,0.87,10,0,0,14,0,0,
18,111,0,1,0,1,1,0.44,6,3,0,8,0,1,
18,113,0,1,1,2,1,0.66,19,5,1,21,0,0,
14,77,0,2,0,2,1,0.71,15,2,0,28,1,1,
26,153,0,2,0,0,0,0.71,14,0,0,4,0,0,
17,106,0,8,1,1,1,0.91,19,6,1,7,0,1,
15,99,0,0,0,2,1,0.58,10,3,0,19,1,0,
18,128,0,2,1,1,1,0.63,12,5,1,13,0,0,
17,108,0,4,1,1,1,0.59,8,5,1,17,0,0,
14,89,0,4,1,2,1,0.79,11,0,0,18,0,0,
15,96,0,8,1,2,1,0.52,0,0,0,6,0,0,
17,102,0,7,0,0,0,0.52,15,6,1,29,0,1,
21,122,0,0,1,2,1,0.59,11,5,1,20,0,0,
11,77,0,3,1,0,0,0.6,2,0,0,26,0,0,
27,155,0,4,1,0,0,0.38,21,0,0,24,0,0,
15,89,0,7,1,2,1,0.7,0,4,0,15,0,1,
25,157,0,2,0,2,1,0.72,5,1,0,24,0,0,
28,165,0,6,0,1,1,0.5,6,6,1,7,1,1,
27,178,0,1,1,1,1,0.76,18,5,1,1,0,0,
14,103,0,6,1,0,0,0.79,15,4,0,29,1,0,
15,92,0,6,1,2,1,0.85,22,6,1,11,0,0,
22,125,0,1,0,0,0,0.5,11,2,0,12,0,1,
20,129,0,5,1,1,1,0.65,20,2,0,30,0,0,
22,138,0,5,1,0,0,0.76,21,5,1,4,1,1,
23,138,0,8,1,1,1,0.84,13,5,1,7,1,1,
17,99,0,6,0,1,1,0.53,6,3,0,3,0,0,
24,165,0,1,1,0,0,0.78,23,6,1,4,0,0,
18,109,0,0,0,1,1,0.42,21,1,0,20,1,1,
22,160,0,4,1,2,1,0.94,7,0,0,27,0,1,
21,121,0,2,0,1,1,0.59,23,3,0,6,1,1,
16,104,0,4,1,0,0,0.34,16,3,0,18,0,1,
24,143,0,8,1,1,1,0.5,23,2,0,12,1,1,
15,103,0,4,0,1,1,0.69,9,0,0,17,0,1,
19,127,0,1,0,2,1,0.71,19,5,1,24,0,0,
19,123,0,4,0,1,1,0.8,14,4,0,13,0,0,
22,145,0,6,1,0,0,0.47,23,5,1,30,1,1,
15,90,0,6,0,2,1,0.65,2,2,0,20,0,0,
25,166,0,0,0,1,1,0.48,10,5,1,10,1,1,
19,116,0,6,0,1,1,0.75,23,1,0,21,1,1,
19,123,0,6,0,2,1,0.69,18,5,1,11,0,0,
17,113,0,7,1,1,1,0.51,7,3,0,2,1,0,
20,135,0,6,0,0,0,0.72,10,6,1,4,0,0,
22,142,0,3,0,2,1,0.9,10,0,0,27,1,0,
23,162,0,0,0,1,1,0.44,10,1,0,27,0,1,
14,95,0,1,0,2,1,0.6,10,1,0,30,0,0,
19,120,0,6,1,1,1,0.7,5,2,0,9,1,1,
16,106,0,8,0,0,0,0.85,1,1,0,6,0,0,
30,197,0,8,1,0,0,0.34,4,3,0,28,0,1,
15,94,0,8,1,2,1,0.73,20,3,0,9,0,0,
13,94,0,1,1,1,1,0.78,17,1,0,20,0,0,
25,160,0,1,0,0,0,0.53,12,6,1,15,0,1,
22,132,0,1,0,1,1,0.32,21,4,0,10,0,0,
21,129,0,4,1,1,1,0.76,8,3,0,17,0,0,
22,139,0,7,0,2,1,0.81,4,4,0,17,0,0,
19,125,0,0,1,2,1,0.93,8,1,0,15,1,0,
14,89,0,6,1,1,1,0.94,4,4,0,24,0,0,
12,79,0,3,0,1,1,0.89,17,4,0,25,0,1,
17,92,0,1,1,0,0,0.81,6,3,0,4,1,1,
12,66,0,3,1,0,0,0.69,2,4,0,10,0,0,
19,114,0,3,1,1,1,0.6,8,4,0,16,0,0,
16,117,0,2,0,0,0,0.86,11,5,1,21,0,0,
30,187,0,0,0,1,1,0.7,13,1,0,6,0,1,
17,106,0,6,1,0,0,0.58,12,4,0,23,0,0,
20,136,0,0,0,2,1,0.55,8,1,0,10,0,0,
20,133,0,2,0,1,1,0.83,19,4,0,22,0,1,
19,138,0,4,1,0,0,0.81,20,6,1,4,1,1,
22,136,0,2,0,0,0,0.46,16,4,0,25,0,1,
21,142,0,6,1,2,1,0.94,5,0,0,11,0,1,
24,136,0,7,1,0,0,0.49,20,0,0,23,0,1,
19,111,0,7,1,0,0,0.54,4,1,0,25,1,1,
15,92,0,2,0,0,0,0.59,20,3,0,7,0,0,
22,134,0,8,1,1,1,0.63,17,6,1,3,1,1,
11,67,0,7,1,1,1,0.76,1,1,0,23,0,0,
16,110,0,7,0,0,0,0.59,16,5,1,22,1,1,
17,115,0,8,0,1,1,0.7,20,5,1,19,0,0,
13,73,0,8,1,1,1,0.64,11,6,1,8,0,0,
24,140,0,5,0,0,0,0.88,7,5,1,27,1,0,
12,57,0,6,1,2,1,0.64,17,2,0,15,0,0,
17,114,0,5,0,2,1,0.52,15,1,0,27,0,0,
21,132,0,8,1,2,1,0.94,16,3,0,12,1,0,
11,66,0,0,0,2,1,0.73,18,5,1,4,1,0,
23,141,0,0,0,0,0,0.68,16,4,0,26,1,1,
27,171,0,5,0,0,0,0.35,16,4,0,8,1,1,
17,104,0,0,0,1,1,0.84,7,0,0,24,0,0,
13,88,0,0,0,0,0,0.78,16,2,0,29,0,0,
19,120,0,4,0,0,0,0.74,21,5,1,29,0,0,
11,65,0,1,1,0,0,0.64,18,4,0,28,0,0,
21,128,0,5,1,0,0,0.66,3,5,1,20,1,1,
16,105,0,7,0,1,1,0.79,22,2,0,20,0,1,
22,138,0,1,0,2,1,0.73,16,1,0,2,0,0,
6,31,0,5,1,2,1,0.62,17,6,1,30,0,0,
25,169,0,1,0,1,1,0.63,5,1,0,12,1,1,
22,135,0,2,0,1,1,0.97,17,4,0,6,0,1,
16,112,0,6,1,0,0,0.85,20,6,1,17,0,0,
25,166,0,2,1,1,1,0.36,1,1,0,25,0,0,
11,80,0,8,0,2,1,0.63,13,4,0,11,0,0,
21,127,0,0,0,1,1,0.52,17,0,0,8,1,1,
21,122,0,6,0,0,0,0.67,23,4,0,24,1,1,
9,47,0,0,0,1,1,0.84,11,3,0,4,0,0,
20,155,0,1,1,0,0,0.85,15,0,0,28,1,1,
8,57,0,8,1,2,1,0.87,23,4,0,5,0,1,
26,163,0,0,1,1,1,0.57,8,2,0,7,1,1,
20,135,0,4,0,1,1,0.49,23,0,0,30,1,1,
12,78,0,7,1,2,1,0.65,12,5,1,16,0,1,
33,207,0,4,1,1,1,0.7,14,5,1,6,0,0,
13,83,0,7,1,1,1,0.54,13,5,1,23,0,1,
19,130,0,5,0,1,1,0.99,15,3,0,20,1,0,
22,138,0,0,0,2,1,0.53,10,1,0,2,0,1,
26,164,0,0,0,0,0,0.81,4,5,1,16,0,1,
29,181,0,8,1,1,1,0.84,9,1,0,19,0,0,
23,161,0,7,1,1,1,0.61,3,5,1,25,1,0,
24,162,0,5,1,1,1,0.56,18,4,0,29,0,0,
19,130,0,2,1,0,0,0.71,12,1,0,16,0,1,
13,66,0,0,1,1,1,0.93,18,2,0,27,1,0,
21,143,0,2,0,0,0,0.57,5,3,0,12,1,1,
17,105,0,6,1,2,1,0.68,16,4,0,15,0,0,
18,111,0,4,1,0,0,0.52,10,2,0,11,1,1,
18,122,0,0,0,0,0,0.66,13,4,0,18,0,0,
17,116,0,0,0,0,0,0.74,3,2,0,30,0,1,
23,147,0,2,0,1,1,0.85,3,2,0,18,0,0,
12,75,0,1,0,2,1,0.66,10,5,1,19,0,1,
16,99,0,2,0,0,0,0.84,11,0,0,29,1,0,
12,83,0,0,0,1,1,0.68,20,0,0,9,1,1,
18,113,0,3,0,0,0,0.97,11,6,1,17,0,1,
23,139,0,0,0,0,0,0.43,16,2,0,28,0,1,
12,77,0,2,0,0,0,0.63,16,0,0,15,0,1,
17,109,0,3,1,0,0,0.55,0,6,1,27,0,0,
24,161,0,2,1,1,1,0.81,20,0,0,14,0,1,
22,143,0,2,0,2,1,0.76,12,0,0,15,1,0,
22,138,0,5,1,1,1,0.34,9,6,1,11,0,1,
23,138,0,0,0,1,1,0.82,7,6,1,29,0,0,
14,88,0,8,0,2,1,0.72,19,4,0,18,1,1,
14,81,0,6,1,2,1,0.96,2,1,0,29,0,1,
10,61,0,6,1,1,1,0.58,19,5,1,6,0,0,
18,99,0,4,0,1,1,0.5,8,0,0,21,1,0,
29,183,0,6,1,1,1,0.35,8,6,1,2,1,1,
23,139,0,3,0,2,1,0.5,11,2,0,12,1,1,
19,116,0,7,0,1,1,0.54,16,1,0,8,1,1,
21,160,0,1,0,1,1,0.32,15,4,0,20,1,0,
26,179,0,6,0,0,0,0.66,20,1,0,18,0,0,
17,98,0,1,0,1,1,0.76,16,2,0,27,1,1,
17,105,0,6,1,0,0,0.78,6,4,0,5,1,0,
6,37,0,3,0,1,1,0.82,3,0,0,27,0,0,
6,41,0,3,0,0,0,0.55,8,3,0,16,1,0,
12,82,0,1,0,1,1,0.71,12,2,0,20,1,0,
15,90,0,4,1,2,1,0.7,22,6,1,5,0,0,
21,147,0,5,1,2,1,0.53,16,6,1,21,0,0,
8,60,0,3,1,1,1,0.63,3,3,0,14,0,1,
12,78,0,6,1,0,0,0.51,2,6,1,29,1,1,
17,92,0,3,1,2,1,0.73,16,5,1,21,0,0,
13,73,0,3,1,2,1,0.77,19,5,1,29,0,1,
10,67,0,6,1,2,1,0.73,14,2,0,19,0,1,
17,109,0,5,0,1,1,0.52,0,3,0,26,1,0,
26,160,0,4,1,0,0,0.43,19,0,0,28,1,0,
17,119,0,1,0,1,1,0.87,0,6,1,18,1,0,
22,150,0,5,0,1,1,0.52,7,1,0,14,0,0,
18,115,0,6,0,0,0,0.79,17,6,1,29,0,0,
22,131,0,0,0,0,0,0.57,7,4,0,26,1,0,
17,125,0,8,0,1,1,0.39,15,5,1,29,1,1,
20,131,0,1,0,1,1,0.49,0,0,0,4,1,1,
25,158,0,8,1,1,1,0.82,4,3,0,23,0,1,
28,185,0,0,1,1,1,0.84,5,5,1,14,1,0,
18,124,0,4,1,0,0,0.4,4,3,0,29,0,1,
25,140,0,0,0,1,1,0.58,14,1,0,17,0,1,
16,106,0,6,1,1,1,0.76,7,0,0,2,1,0,
8,56,0,5,0,1,1,0.61,7,5,1,8,0,0,
14,86,0,3,1,2,1,0.56,12,6,1,21,0,0,
20,145,0,8,1,1,1,0.6,23,5,1,4,0,1,
17,106,0,1,0,0,0,0.59,14,2,0,11,0,1,
27,177,0,2,1,0,0,0.64,23,1,0,17,1,1,
19,128,0,7,1,2,1,0.96,17,2,0,30,0,1,
20,133,0,0,0,0,0,0.84,15,6,1,3,0,0,
15,98,0,4,1,1,1,0.9,0,1,0,2,0,1,
25,152,0,7,0,0,0,0.45,8,3,0,20,1,1,
17,102,0,3,1,0,0,0.98,8,5,1,7,0,0,
24,131,0,5,0,1,1,0.34,15,1,0,15,0,1,
19,152,0,7,1,1,1,0.8,23,2,0,1,1,1,
18,124,0,1,1,1,1,0.39,10,4,0,30,0,0,
17,117,0,1,0,0,0,0.87,9,1,0,17,1,0,
15,93,0,8,1,1,1,0.88,5,2,0,3,0,1,
25,171,0,8,0,2,1,0.5,6,6,1,1,0,0,
22,130,0,0,0,1,1,0.67,18,6,1,22,0,0,
23,152,0,2,1,1,1,0.73,15,4,0,14,0,0,
18,121,0,5,1,0,0,0.79,12,3,0,1,1,0,
17,103,0,5,1,1,1,0.95,9,2,0,9,0,0,
13,86,0,1,0,1,1,0.63,1,0,0,19,0,0,
17,124,0,5,0,1,1,0.54,6,1,0,18,0,0,
25,147,0,6,1,0,0,0.81,17,1,0,16,0,0,
20,118,0,1,0,0,0,0.54,23,2,0,10,1,0,
16,101,0,3,1,0,0,0.63,8,4,0,21,0,0,
7,47,0,6,1,1,1,0.57,8,3,0,1,1,1,
7,39,0,3,0,1,1,0.69,16,4,0,28,0,1,
15,94,0,7,0,1,1,0.63,9,6,1,8,1,1,
17,98,0,0,0,1,1,0.52,0,2,0,29,0,1,
19,126,0,1,0,2,1,0.54,22,6,1,3,0,0,
18,127,0,6,0,0,0,0.76,2,6,1,12,0,0,
9,69,0,0,0,0,0,0.79,2,2,0,16,0,0,
17,108,0,8,1,1,1,0.56,17,1,0,7,1,0,
21,122,0,5,1,1,1,0.47,14,4,0,3,1,0,
20,129,0,8,0,1,1,0.65,4,5,1,7,1,1,
18,121,0,6,0,2,1,0.91,5,2,0,19,0,1,
22,129,0,6,1,1,1,0.64,3,1,0,4,1,1,
13,82,0,4,1,1,1,1.0,9,1,0,29,0,0,
19,125,0,6,1,0,0,0.57,0,5,1,16,0,0,
23,138,0,8,1,2,1,0.81,3,1,0,3,0,0,
18,106,0,1,0,0,0,0.61,5,0,0,1,0,1,
16,102,0,6,0,1,1,0.82,19,1,0,1,0,0,
29,171,0,3,1,1,1,0.43,5,5,1,11,0,1,
10,57,0,5,0,2,1,0.98,20,2,0,2,1,0,
25,170,0,4,0,1,1,0.58,19,3,0,17,1,1,
20,127,0,1,1,1,1,0.46,8,1,0,6,1,1,
16,102,0,0,0,1,1,0.74,16,5,1,18,0,1,
7,43,0,2,0,0,0,0.85,20,6,1,26,1,0,
22,149,0,6,1,2,1,0.96,19,3,0,8,0,0,
18,112,0,5,1,0,0,0.53,19,1,0,11,0,1,
15,101,0,5,1,0,0,0.69,20,1,0,29,0,0,
16,107,0,6,1,2,1,0.54,7,4,0,5,0,0,
19,122,0,5,0,0,0,0.51,20,0,0,8,1,1,
24,159,0,2,1,0,0,0.58,16,0,0,23,1,1,
25,139,0,5,1,1,1,0.35,17,4,0,6,1,1,
18,123,0,2,0,0,0,0.71,12,4,0,22,0,1,
28,201,0,8,0,1,1,0.34,10,4,0,18,1,1,
17,114,0,8,1,2,1,0.5,11,2,0,11,0,0,
15,100,0,4,1,1,1,0.62,15,6,1,4,1,1,
22,145,0,7,0,1,1,0.81,20,5,1,23,1,1,
20,135,0,2,0,2,1,0.97,14,6,1,9,0,0,
25,138,0,8,0,0,0,0.54,3,2,0,21,1,0,
21,126,0,7,0,1,1,0.52,16,0,0,23,1,1,
19,114,0,3,1,1,1,0.98,8,4,0,7,1,0,
25,159,0,6,1,1,1,0.69,12,1,0,17,1,1,
12,83,0,1,1,2,1,0.72,3,6,1,22,0,0,
17,113,0,0,0,1,1,0.62,12,3,0,9,1,1,
13,81,0,0,0,0,0,0.78,6,2,0,2,0,0,
10,65,0,3,0,0,0,0.52,10,0,0,23,1,0,
15,95,0,3,1,2,1,0.67,21,6,1,15,0,0,
13,83,0,8,1,2,1,0.57,7,1,0,6,0,1,
20,135,0,1,0,1,1,0.67,0,1,0,3,1,1,
20,121,0,7,1,0,0,0.78,3,6,1,12,0,1,
14,87,0,4,1,2,1,0.69,19,1,0,6,1,1,
18,118,0,1,0,1,1,0.6,5,2,0,2,1,1,
25,164,0,3,1,0,0,0.51,12,0,0,22,1,0,
14,96,0,8,1,0,0,0.42,22,3,0,13,1,1,
23,137,0,6,0,0,0,0.6,4,4,0,21,1,1,
21,140,0,6,1,1,1,0.59,1,0,0,8,0,1,
21,130,0,8,1,0,0,0.62,1,6,1,30,0,1,
29,168,0,2,1,0,0,0.43,4,6,1,10,0,0,
15,106,0,7,1,0,0,0.53,18,6,1,3,0,0,
14,94,0,8,0,1,1,0.8,2,3,0,17,0,1,
21,125,0,6,1,0,0,0.79,4,2,0,4,1,1,
17,122,0,5,1,1,1,0.57,9,0,0,15,1,0,
12,80,0,4,1,0,0,0.67,7,2,0,6,1,0,
23,123,0,0,0,1,1,0.38,3,1,0,8,1,1,
24,148,0,0,0,0,0,0.69,23,2,0,15,0,1,
10,69,0,4,1,2,1,0.88,2,6,1,26,0,0,
14,77,0,8,0,1,1,0.77,13,2,0,6,1,0,
24,145,0,4,1,0,0,0.57,14,6,1,25,1,1,
24,156,0,5,0,0,0,0.66,1,1,0,6,0,0,
24,158,0,6,1,0,0,0.5,1,0,0,19,1,0,
9,61,0,8,0,1,1,0.79,9,3,0,30,0,1,
12,78,0,7,1,0,0,0.5,0,1,0,19,0,0,
16,99,0,8,1,0,0,0.71,1,3,0,25,0,0,
19,119,0,5,1,2,1,0.74,23,3,0,23,0,0,
13,90,0,4,0,0,0,0.35,18,2,0,26,1,1,
17,112,0,6,1,1,1,0.75,15,5,1,16,1,1,
7,40,0,2,0,0,0,0.75,19,6,1,30,0,0,
16,93,0,0,0,1,1,0.64,19,3,0,5,1,1,
19,121,0,0,1,1,1,0.48,16,6,1,13,0,1,
14,80,0,5,0,0,0,0.51,16,0,0,27,0,0,
22,144,0,1,1,0,0,0.56,8,1,0,23,0,0,
20,118,0,8,0,0,0,0.39,2,5,1,22,1,1,
15,96,0,4,1,2,1,0.9,1,4,0,30,0,1,
11,76,0,7,1,1,1,0.84,22,1,0,21,0,0,
22,140,0,0,0,1,1,0.35,5,0,0,11,1,0,
10,77,0,0,0,1,1,0.7,5,3,0,20,0,0,
25,168,0,7,0,1,1,0.43,4,5,1,19,1,1,
16,100,0,8,1,2,1,0.72,16,4,0,27,0,0,
21,139,0,8,0,1,1,0.93,0,3,0,10,0,1,
23,155,0,1,0,0,0,0.92,4,6,1,5,1,0,
7,43,0,0,0,0,0,0.8,15,5,1,10,0,0,
18,120,0,8,1,1,1,0.33,18,3,0,16,1,1,
20,123,0,0,0,0,0,0.38,18,2,0,27,1,1,
20,119,0,4,1,0,0,1.0,11,0,0,18,0,0,
18,108,0,4,0,1,1,0.34,2,6,1,15,1,1,
7,34,0,4,1,0,0,0.59,3,2,0,27,0,1,
12,74,0,0,0,1,1,0.75,17,0,0,14,0,0,
26,173,0,4,1,1,1,0.71,0,3,0,29,1,0,
14,74,0,3,0,1,1,0.58,15,6,1,1,0,0,
24,150,0,2,0,2,1,0.55,0,6,1,27,0,0,
24,135,0,2,0,0,0,0.32,10,6,1,18,1,1,
17,110,0,7,1,2,1,0.61,9,4,0,8,0,1,
19,104,0,0,0,0,0,0.87,5,6,1,20,0,0,
17,112,0,6,1,1,1,0.68,14,2,0,18,1,1,
12,72,0,5,1,1,1,0.86,15,5,1,23,0,0,
17,115,0,4,1,0,0,0.31,4,0,0,19,1,1,
22,133,0,7,0,0,0,0.86,2,4,0,14,0,0,
20,128,0,6,0,2,1,0.62,18,4,0,3,0,0,
23,150,0,1,0,1,1,0.33,9,0,0,28,1,1,
7,39,0,0,0,0,0,0.78,22,1,0,30,1,1,
18,105,0,4,1,2,1,0.88,12,4,0,6,0,0,
19,111,0,7,1,0,0,0.71,6,1,0,11,1,1,
16,104,0,3,0,1,1,0.61,17,4,0,2,0,0,
21,137,0,4,0,1,1,0.62,15,6,1,25,0,1,
21,128,0,3,1,2,1,0.7,17,3,0,30,0,1,
24,147,0,0,0,0,0,0.36,23,0,0,29,1,0,
22,129,0,0,1,0,0,0.61,8,2,0,30,1,0,
14,86,0,0,0,1,1,0.81,14,3,0,13,1,1,
23,153,0,5,1,2,1,0.71,1,3,0,11,0,1,
21,134,0,0,0,1,1,0.43,23,2,0,10,1,1,
21,120,0,2,1,1,1,0.79,3,6,1,9,0,1,
15,106,0,5,1,0,0,0.67,3,0,0,3,1,1,
22,146,0,7,1,0,0,0.31,14,0,0,17,1,1,
18,97,0,2,1,1,1,0.52,19,1,0,3,1,1,
20,136,0,1,1,1,1,0.62,11,1,0,5,0,1,
29,186,0,6,1,0,0,0.33,23,1,0,25,0,1,
19,133,0,2,0,1,1,0.54,17,5,1,10,0,0,
22,148,0,8,1,0,0,0.37,9,2,0,10,0,1,
28,184,0,1,0,1,1,0.69,10,6,1,12,0,0,
20,117,0,7,0,0,0,0.91,6,2,0,8,0,0,
19,119,0,3,1,1,1,0.78,23,4,0,22,1,1,
20,120,0,2,1,1,1,0.56,3,2,0,28,1,0,
26,169,0,7,1,0,0,0.45,16,1,0,16,1,0,
16,96,0,3,1,2,1,0.75,5,5,1,7,0,0,
20,139,0,0,0,0,0,0.82,1,3,0,29,0,0,
11,74,0,1,0,1,1,0.79,7,4,0,24,1,0,
25,150,0,4,1,0,0,0.83,20,1,0,23,0,0,
23,142,0,2,0,0,0,0.7,20,6,1,29,0,1,
18,118,0,0,0,0,0,0.94,20,0,0,29,0,1,
13,79,0,4,1,0,0,0.77,17,1,0,20,0,0,
24,156,0,5,0,1,1,0.66,18,1,0,15,1,1,
19,103,0,4,0,0,0,0.55,0,2,0,1,1,0,
20,125,0,1,0,1,1,0.53,17,1,0,8,0,0,
13,80,0,3,0,0,0,0.66,23,5,1,10,1,1,
20,134,0,1,0,2,1,0.67,10,2,0,23,0,0,
14,95,0,8,1,1,1,0.96,23,4,0,15,0,0,
16,99,0,5,1,1,1,0.97,8,0,0,12,0,0,
26,177,0,8,1,0,0,0.97,21,3,0,22,0,0,
17,121,0,7,0,1,1,0.51,13,1,0,3,1,0,
19,130,0,3,1,1,1,0.8,22,5,1,18,0,0,
9,58,0,0,1,1,1,0.97,13,6,1,15,0,0,
21,113,0,0,0,0,0,0.56,2,4,0,6,0,0,
19,116,0,8,1,0,0,0.52,22,2,0,5,0,1,
20,132,0,7,1,1,1,0.65,6,3,0,15,1,1,
12,84,0,1,0,0,0,0.77,7,1,0,19,0,0,
17,103,0,5,0,0,0,0.43,14,2,0,25,1,1,
20,122,0,6,1,1,1,0.64,23,0,0,21,1,1,
14,90,0,7,1,2,1,0.87,14,4,0,25,0,0,
15,98,0,8,0,1,1,0.79,1,3,0,25,0,1,
21,140,0,8,0,1,1,0.65,16,0,0,26,1,1,
26,172,0,1,0,0,0,0.33,19,5,1,25,0,1,
19,121,0,1,1,0,0,0.75,6,3,0,3,1,1,
20,140,0,3,1,1,1,0.87,9,1,0,13,0,0,
11,70,0,3,0,0,0,0.64,1,4,0,20,0,0,
18,107,0,4,1,0,0,0.76,21,3,0,11,0,0,
15,97,0,1,0,0,0,0.74,19,5,1,17,0,0,
9,53,0,5,0,1,1,0.76,19,6,1,4,1,1,
27,168,0,4,1,1,1,0.32,23,2,0,11,1,1,
20,135,0,8,1,0,0,0.62,19,6,1,6,0,0,
20,127,0,0,1,1,1,0.82,3,6,1,5,0,0,
21,127,0,6,0,0,0,0.71,11,4,0,14,1,0,
18,112,0,5,1,1,1,0.78,2,6,1,1,1,1,
26,173,0,4,1,1,1,0.98,11,5,1,16,0,0,
19,117,0,4,0,1,1,0.68,20,6,1,17,0,1,
20,135,0,1,0,1,1,0.95,11,6,1,14,1,0,
22,140,0,4,0,1,1,0.38,23,4,0,21,0,1,
22,127,0,0,0,0,0,0.76,3,2,0,10,1,1,
30,192,0,5,0,2,1,0.71,4,0,0,29,1,0,
8,45,0,6,1,1,1,0.59,8,5,1,9,0,0,
13,83,0,3,1,2,1,0.8,18,6,1,1,0,1,
12,74,0,4,1,1,1,0.76,5,1,0,14,0,0,
7,37,0,4,0,0,0,0.86,12,5,1,2,0,0,
12,80,0,4,1,1,1,0.77,16,4,0,16,0,0,
23,134,0,1,0,0,0,0.72,17,4,0,24,0,0,
23,158,0,0,0,0,0,0.32,21,5,1,9,1,0,
18,106,0,4,1,1,1,0.69,6,2,0,8,0,0,
25,175,0,1,1,2,1,0.65,5,2,0,13,0,1,
17,116,0,2,0,1,1,0.67,2,6,1,7,0,1,
20,132,0,5,0,2,1,0.69,17,3,0,4,0,0,
27,163,0,5,0,0,0,0.37,12,4,0,21,1,1,
